,index,count
1361,20 18 18,0
1362,20 18 17,0
1363,20 18 16,0
1364,20 18 15,0
1365,20 18 14,0
1366,20 18 13,0
1367,20 18 12,0
1368,20 18 11,0
1369,20 18 10,0
1370,20 18 08,0
1371,20 17 22,0
1372,20 18 07,0
1373,20 18 06,0
1374,20 18 03,0
1375,20 18 02,0
1376,20 18 00,0
1377,20 17 31,0
1378,20 17 30,0
1379,20 17 29,0
1380,20 17 28,0
1381,20 17 27,0
1382,20 17 26,0
1383,20 17 25,0
1384,20 17 24,0
1385,20 18 23,0
1386,20 18 24,0
1387,20 18 25,0
1388,20 18 26,0
1389,20 19 21,0
1390,20 19 20,0
1391,20 19 19,0
1392,20 19 18,0
1393,20 19 17,0
1394,20 19 16,0
1395,20 19 15,0
1396,20 19 14,0
1397,20 19 13,0
1398,20 19 12,0
1399,20 19 11,0
1400,20 19 10,0
1401,20 19 09,0
1402,20 19 08,0
1403,20 19 07,0
1404,20 19 06,0
1405,20 19 05,0
1406,20 19 04,0
1407,20 19 03,0
1408,20 19 02,0
1409,20 19 01,0
1410,20 19 00,0
1411,20 18 31,0
1412,20 18 30,0
1413,20 18 29,0
1414,20 18 28,0
1415,20 18 27,0
1416,20 17 23,0
1417,20 17 21,0
1418,20 15 23,0
1419,20 16 06,0
1420,20 16 19,0
1421,20 16 18,0
1422,20 16 17,0
1423,20 16 16,0
1424,20 16 15,0
1425,20 16 14,0
1426,20 16 13,0
1427,20 16 12,0
1428,20 16 11,0
1429,20 16 10,0
1430,20 16 09,0
1431,20 16 08,0
1432,20 16 07,0
1433,20 16 05,0
1434,20 17 20,0
1435,20 16 04,0
1436,20 16 03,0
1437,20 16 02,0
1438,20 16 01,0
1439,20 16 00,0
1440,20 15 31,0
1441,20 15 30,0
1442,20 15 29,0
1443,20 15 28,0
1444,20 15 27,0
1445,20 15 26,0
1446,20 15 25,0
1447,20 15 24,0
1448,20 16 20,0
1449,20 16 21,0
1450,20 16 22,0
1451,20 16 23,0
1452,20 17 19,0
1453,20 17 18,0
1454,20 17 17,0
1455,20 17 16,0
1456,20 17 15,0
1457,20 17 14,0
1458,20 17 13,0
1459,20 17 12,0
1460,20 17 11,0
1461,20 17 10,0
1462,20 17 09,0
1463,20 17 07,0
1464,20 17 06,0
1465,20 17 05,0
1466,20 17 04,0
1467,20 17 03,0
1468,20 17 02,0
1469,20 17 01,0
1470,20 17 00,0
1471,20 16 31,0
1472,20 16 30,0
1473,20 16 29,0
1474,20 16 28,0
1475,20 16 27,0
1476,20 16 26,0
1477,20 16 25,0
1478,20 16 24,0
1479,20 11 22,0
1480,20 11 20,0
1481,21 03 15,0
1482,20 06 03,0
1483,20 06 16,0
1484,20 06 15,0
1485,20 06 14,0
1486,20 06 13,0
1487,20 06 12,0
1488,20 06 11,0
1489,20 06 10,0
1490,20 06 09,0
1491,20 06 08,0
1492,20 06 07,0
1493,20 06 06,0
1494,20 06 05,0
1495,20 06 04,0
1496,20 06 02,0
1497,20 05 19,0
1498,20 06 01,0
1499,20 06 00,0
1500,20 05 31,0
1501,20 05 30,0
1502,20 05 29,0
1503,20 05 28,0
1504,20 05 27,0
1505,20 05 26,0
1506,20 05 25,0
1507,20 05 24,0
1508,20 05 23,0
1509,20 05 22,0
1510,20 05 21,0
1511,20 06 17,0
1512,20 06 18,0
1513,20 06 19,0
1514,20 06 20,0
1515,20 07 16,0
1516,20 07 15,0
1517,20 07 14,0
1518,20 07 13,0
1519,20 07 12,0
1520,20 07 11,0
1521,20 07 10,0
1522,20 07 09,0
1523,20 07 08,0
1524,20 07 07,0
1525,20 07 06,0
1526,20 07 05,0
1527,20 07 04,0
1528,20 07 03,0
1529,20 07 02,0
1530,20 07 01,0
1531,20 07 00,0
1532,20 06 31,0
1533,20 06 30,0
1534,20 06 29,0
1535,20 06 27,0
1536,20 06 26,0
1537,20 06 25,0
1538,20 06 24,0
1539,20 06 23,0
1540,20 06 22,0
1541,20 06 21,0
1542,20 05 20,0
1543,20 05 18,0
1544,20 07 18,0
1545,20 04 03,0
1546,20 04 16,0
1547,20 04 15,0
1548,20 04 14,0
1549,20 04 13,0
1550,20 04 12,0
1551,20 04 11,0
1552,20 04 10,0
1553,20 04 09,0
1554,20 04 08,0
1555,20 04 07,0
1556,20 04 06,0
1557,20 04 05,0
1558,20 04 04,0
1559,20 04 02,0
1560,20 05 17,0
1561,20 04 01,0
1562,20 04 00,0
1563,20 03 31,0
1564,20 03 30,0
1565,20 03 29,0
1566,20 03 28,0
1567,20 03 27,0
1568,20 03 26,0
1569,20 03 25,0
1570,20 03 24,0
1571,20 03 23,0
1572,20 03 22,0
1573,20 03 21,0
1574,20 04 17,0
1575,20 04 18,0
1576,20 04 19,0
1577,20 04 20,0
1578,20 05 16,0
1579,20 05 15,0
1580,20 05 14,0
1581,20 05 13,0
1582,20 05 12,0
1583,20 05 11,0
1584,20 05 10,0
1585,20 05 09,0
1586,20 05 08,0
1587,20 05 07,0
1588,20 05 06,0
1589,20 05 05,0
1590,20 05 04,0
1591,20 05 03,0
1592,20 05 02,0
1593,20 05 01,0
1594,20 05 00,0
1595,20 04 31,0
1596,20 04 29,0
1597,20 04 28,0
1598,20 04 27,0
1599,20 04 26,0
1600,20 04 25,0
1601,20 04 24,0
1602,20 04 23,0
1603,20 04 22,0
1604,20 04 21,0
1605,20 07 17,0
1606,20 07 19,0
1607,20 11 19,0
1608,20 10 05,0
1609,20 10 18,0
1610,20 10 17,0
1611,20 10 16,0
1612,20 10 15,0
1613,20 10 14,0
1614,20 10 13,0
1615,20 10 12,0
1616,20 10 11,0
1617,20 10 10,0
1618,20 10 09,0
1619,20 10 08,0
1620,20 10 07,0
1621,20 10 06,0
1622,20 10 04,0
1623,20 09 21,0
1624,20 10 03,0
1625,20 10 02,0
1626,20 10 01,0
1627,20 10 00,0
1628,20 09 31,0
1629,20 09 30,0
1630,20 09 29,0
1631,20 09 28,0
1632,20 09 27,0
1633,20 09 26,0
1634,20 09 25,0
1635,20 09 24,0
1636,20 09 23,0
1637,20 10 19,0
1638,20 10 20,0
1639,20 10 21,0
1640,20 10 22,0
1641,20 11 18,0
1642,20 11 17,0
1643,20 11 16,0
1644,20 11 15,0
1645,20 11 14,0
1646,20 11 13,0
1647,20 11 12,0
1648,20 11 11,0
1649,20 11 10,0
1650,20 11 09,0
1651,20 11 08,0
1652,20 11 07,0
1653,20 11 06,0
1654,20 11 05,0
1655,20 11 04,0
1656,20 11 03,0
1657,20 11 02,0
1658,20 11 01,0
1659,20 11 00,0
1660,20 10 31,0
1661,20 10 30,0
1662,20 10 29,0
1663,20 10 28,0
1664,20 10 27,0
1665,20 10 25,0
1666,20 10 24,0
1667,20 10 23,0
1668,20 09 22,0
1669,20 09 20,0
1670,20 07 20,0
1671,20 08 03,0
1672,20 08 17,0
1673,20 08 16,0
1674,20 08 15,0
1675,20 08 14,0
1676,20 08 13,0
1677,20 08 11,0
1678,20 08 10,0
1679,20 08 09,0
1680,20 08 08,0
1681,20 08 07,0
1682,20 08 06,0
1683,20 08 05,0
1684,20 08 04,0
1685,20 08 02,0
1686,20 09 19,0
1687,20 08 01,0
1688,20 08 00,0
1689,20 07 31,0
1690,20 07 30,0
1691,20 07 29,0
1692,20 07 28,0
1693,20 07 27,0
1694,20 07 26,0
1695,20 07 25,0
1696,20 07 24,0
1697,20 07 23,0
1698,20 07 22,0
1699,20 07 21,0
1700,20 08 18,0
1701,20 08 19,0
1702,20 08 20,0
1703,20 08 22,0
1704,20 09 18,0
1705,20 09 17,0
1706,20 09 16,0
1707,20 09 15,0
1708,20 09 14,0
1709,20 09 13,0
1710,20 09 12,0
1711,20 09 11,0
1712,20 09 10,0
1713,20 09 09,0
1714,20 09 08,0
1715,20 09 07,0
1716,20 09 06,0
1717,20 09 05,0
1718,20 09 04,0
1719,20 09 03,0
1720,20 09 02,0
1721,20 09 01,0
1722,20 09 00,0
1723,20 08 31,0
1724,20 08 30,0
1725,20 08 29,0
1726,20 08 28,0
1727,20 08 26,0
1728,20 08 25,0
1729,20 08 24,0
1730,20 08 23,0
1731,20 19 22,0
1732,20 19 23,0
1733,20 19 24,0
1734,20 30 04,0
1735,20 30 17,0
1736,20 30 16,0
1737,20 30 15,0
1738,20 30 14,0
1739,20 30 13,0
1740,20 30 12,0
1741,20 30 11,0
1742,20 30 10,0
1743,20 30 09,0
1744,20 30 08,0
1745,20 30 07,0
1746,20 30 06,0
1747,20 30 05,0
1748,20 30 03,0
1749,20 29 20,0
1750,20 30 02,0
1751,20 30 01,0
1752,20 30 00,0
1753,20 29 31,0
1754,20 29 30,0
1755,20 29 29,0
1756,20 29 28,0
1757,20 29 27,0
1758,20 29 26,0
1759,20 29 25,0
1760,20 29 24,0
1761,20 29 23,0
1762,20 29 22,0
1763,20 30 18,0
1764,20 30 19,0
1765,20 30 20,0
1766,20 30 21,0
1767,20 31 16,0
1768,20 31 15,0
1769,20 31 14,0
1770,20 31 13,0
1771,20 31 12,0
1772,20 31 11,0
1773,20 31 10,0
1774,20 31 09,0
1775,20 31 08,0
1776,20 31 07,0
1777,20 31 06,0
1778,20 31 05,0
1779,20 31 04,0
1780,20 31 03,0
1781,20 31 02,0
1782,20 31 01,0
1783,20 31 00,0
1784,20 30 31,0
1785,20 30 30,0
1786,20 30 29,0
1787,20 30 28,0
1788,20 30 27,0
1789,20 30 26,0
1790,20 30 25,0
1791,20 30 24,0
1792,20 30 23,0
1793,20 30 22,0
1794,20 29 21,0
1795,20 29 19,0
1796,20 31 18,0
1797,20 28 05,0
1798,20 28 18,0
1799,20 28 17,0
1800,20 28 16,0
1801,20 28 15,0
1802,20 28 14,0
1803,20 28 13,0
1804,20 28 12,0
1805,20 28 11,0
1806,20 28 10,0
1807,20 28 09,0
1808,20 28 08,0
1809,20 28 07,0
1810,20 28 06,0
1811,20 28 04,0
1812,20 29 18,0
1813,20 28 03,0
1814,20 28 02,0
1815,20 28 01,0
1816,20 28 00,0
1817,20 27 31,0
1818,20 27 30,0
1819,20 27 29,0
1820,20 27 28,0
1821,20 27 27,0
1822,20 27 26,0
1823,20 27 25,0
1824,20 27 24,0
1825,20 27 23,0
1826,20 28 19,0
1827,20 28 20,0
1828,20 28 21,0
1829,20 28 22,0
1830,20 29 17,0
1831,20 29 16,0
1832,20 29 15,0
1833,20 29 14,0
1834,20 29 13,0
1835,20 29 12,0
1836,20 29 11,0
1837,20 29 10,0
1838,20 29 09,0
1839,20 29 08,0
1840,20 29 07,0
1841,20 29 06,0
1842,20 29 05,0
1843,20 29 04,0
1844,20 29 03,0
1845,20 29 02,0
1846,20 29 01,0
1847,20 29 00,0
1848,20 28 31,0
1849,20 28 30,0
1850,20 28 29,0
1851,20 28 28,0
1852,20 28 27,0
1853,20 28 26,0
1854,20 28 25,0
1855,20 28 24,0
1856,20 28 23,0
1857,20 31 17,0
1858,20 31 19,0
1859,20 19 25,0
1860,21 02 02,0
1861,21 02 15,0
1862,21 02 14,0
1863,21 02 13,0
1864,21 02 12,0
1865,21 02 11,0
1866,21 02 10,0
1867,21 02 09,0
1868,21 02 08,0
1869,21 02 07,0
1870,21 02 06,0
1871,21 02 05,0
1872,21 02 04,0
1873,21 02 03,0
1874,21 02 01,0
1875,21 01 18,0
1876,21 02 00,0
1877,21 01 31,0
1878,21 01 30,0
1879,21 01 29,0
1880,21 01 28,0
1881,21 01 27,0
1882,21 01 26,0
1883,21 01 25,0
1884,21 01 24,0
1885,21 01 23,0
1886,21 01 22,0
1887,21 01 21,0
1888,21 01 20,0
1889,21 02 16,0
1890,21 02 17,0
1891,21 02 18,0
1892,21 02 19,0
1893,21 03 14,0
1894,21 03 13,0
1895,21 03 12,0
1896,21 03 11,0
1897,21 03 10,0
1898,21 03 09,0
1899,21 03 08,0
1900,21 03 07,0
1901,21 03 06,0
1902,21 03 05,0
1903,21 03 04,0
1904,21 03 03,0
1905,21 03 02,0
1906,21 03 01,0
1907,21 03 00,0
1908,21 02 31,0
1909,21 02 30,0
1910,21 02 29,0
1911,21 02 28,0
1912,21 02 27,0
1913,21 02 26,0
1914,21 02 25,0
1915,21 02 24,0
1916,21 02 23,0
1917,21 02 22,0
1918,21 02 21,0
1919,21 02 20,0
1920,21 01 19,0
1921,21 01 17,0
1922,20 31 20,0
1923,21 00 03,0
1924,21 00 16,0
1925,21 00 15,0
1926,21 00 14,0
1927,21 00 13,0
1928,21 00 12,0
1929,21 00 11,0
1930,21 00 10,0
1931,21 00 09,0
1932,21 00 08,0
1933,21 00 07,0
1934,21 00 06,0
1935,21 00 05,0
1936,21 00 04,0
1937,21 00 02,0
1938,21 01 16,0
1939,21 00 01,0
1940,21 00 00,0
1941,20 31 31,0
1942,20 31 30,0
1943,20 31 29,0
1944,20 31 28,0
1945,20 31 27,0
1946,20 31 26,0
1947,20 31 25,0
1948,20 31 24,0
1949,20 31 23,0
1950,20 31 22,0
1951,20 31 21,0
1952,21 00 17,0
1953,21 00 18,0
1954,21 00 19,0
1955,21 00 20,0
1956,21 01 15,0
1957,21 01 14,0
1958,21 01 13,0
1959,21 01 12,0
1960,21 01 11,0
1961,21 01 10,0
1962,21 01 09,0
1963,21 01 08,0
1964,21 01 07,0
1965,21 01 06,0
1966,21 01 05,0
1967,21 01 04,0
1968,21 01 03,0
1969,21 01 02,0
1970,21 01 01,0
1971,21 01 00,0
1972,21 00 31,0
1973,21 00 30,0
1974,21 00 29,0
1975,21 00 28,0
1976,21 00 27,0
1977,21 00 26,0
1978,21 00 25,0
1979,21 29 24,0
1980,21 00 23,0
1981,21 00 22,0
1982,21 00 21,0
1983,20 27 22,0
1984,20 27 21,0
1985,20 27 20,0
1986,20 22 08,0
1987,20 22 21,0
1988,20 22 20,0
1989,20 22 19,0
1990,20 22 18,0
1991,20 22 17,0
1992,20 22 16,0
1993,20 22 15,0
1994,20 22 14,0
1995,20 22 13,0
1996,20 22 12,0
1997,20 22 11,0
1998,20 22 10,0
1999,20 22 09,0
2000,20 22 07,0
2001,20 21 23,0
2002,20 22 06,0
2003,20 22 05,0
2004,20 22 04,0
2005,20 22 03,0
2006,20 22 02,0
2007,20 22 01,0
2008,20 22 00,0
2009,20 21 31,0
2010,20 21 30,0
2011,20 21 29,0
2012,20 21 28,0
2013,20 21 27,0
2014,20 21 26,0
2015,20 22 22,0
2016,20 22 23,0
2017,20 22 24,0
2018,20 22 25,0
2019,20 23 20,0
2020,20 23 19,0
2021,20 23 18,0
2022,20 23 17,0
2023,20 23 16,0
2024,20 23 15,0
2025,20 23 14,0
2026,20 23 13,0
2027,20 23 12,0
2028,20 23 11,0
2029,20 23 10,0
2030,20 23 09,0
2031,20 23 08,0
2032,20 23 07,0
2033,20 23 06,0
2034,20 23 05,0
2035,20 23 04,0
2036,20 23 03,0
2037,20 23 02,0
2038,20 23 01,0
2039,20 23 00,0
2040,20 22 31,0
2041,20 22 30,0
2042,20 22 29,0
2043,20 22 28,0
2044,20 22 27,0
2045,20 22 26,0
2046,20 21 24,0
2047,20 21 22,0
2048,20 27 19,0
2049,20 20 08,0
2050,20 20 21,0
2051,20 20 20,0
2052,20 20 19,0
2053,20 20 18,0
2054,20 20 17,0
2055,20 20 16,0
2056,20 20 15,0
2057,20 20 14,0
2058,20 20 13,0
2059,20 20 12,0
2060,20 20 11,0
2061,20 20 10,0
2062,20 20 09,0
2063,20 20 07,0
2064,20 21 21,0
2065,20 20 06,0
2066,20 20 05,0
2067,20 20 04,0
2068,20 20 03,0
2069,20 20 02,0
2070,20 20 01,0
2071,20 20 00,0
2072,20 19 31,0
2073,20 19 30,0
2074,20 19 29,0
2075,20 19 28,0
2076,20 19 27,0
2077,20 19 26,0
2078,20 20 22,0
2079,20 20 23,0
2080,20 20 24,0
2081,20 20 25,0
2082,20 21 20,0
2083,20 21 19,0
2084,20 21 18,0
2085,20 21 17,0
2086,20 21 16,0
2087,20 21 15,0
2088,20 21 14,0
2089,20 21 13,0
2090,20 21 12,0
2091,20 21 11,0
2092,20 21 10,0
2093,20 21 09,0
2094,20 21 08,0
2095,20 21 07,0
2096,20 21 06,0
2097,20 21 05,0
2098,20 21 04,0
2099,20 21 03,0
2100,20 21 02,0
2101,20 21 01,0
2102,20 21 00,0
2103,20 20 31,0
2104,20 20 30,0
2105,20 20 29,0
2106,20 20 28,0
2107,20 20 27,0
2108,20 20 26,0
2109,20 23 21,0
2110,20 23 22,0
2111,20 23 23,0
2112,20 26 06,0
2113,20 26 19,0
2114,20 26 18,0
2115,20 26 17,0
2116,20 26 16,0
2117,20 26 15,0
2118,20 26 14,0
2119,20 26 13,0
2120,20 26 12,0
2121,20 26 11,0
2122,20 26 10,0
2123,20 26 09,0
2124,20 26 08,0
2125,20 26 07,0
2126,20 26 05,0
2127,20 23 24,0
2128,20 26 04,0
2129,20 26 03,0
2130,20 26 02,0
2131,20 26 00,0
2132,20 25 31,0
2133,20 25 30,0
2134,20 25 29,0
2135,20 25 28,0
2136,20 25 27,0
2137,20 25 26,0
2138,20 25 25,0
2139,20 25 24,0
2140,20 25 23,0
2141,20 26 20,0
2142,20 26 21,0
2143,20 26 22,0
2144,20 26 23,0
2145,20 27 18,0
2146,20 27 17,0
2147,20 27 16,0
2148,20 27 15,0
2149,20 27 14,0
2150,20 27 13,0
2151,20 27 12,0
2152,20 27 11,0
2153,20 27 10,0
2154,20 27 09,0
2155,20 27 08,0
2156,20 27 07,0
2157,20 27 06,0
2158,20 27 05,0
2159,20 27 04,0
2160,20 27 03,0
2161,20 27 02,0
2162,20 27 01,0
2163,20 27 00,0
2164,20 26 31,0
2165,20 26 30,0
2166,20 26 29,0
2167,20 26 28,0
2168,20 26 27,0
2169,20 26 26,0
2170,20 26 25,0
2171,20 26 24,0
2172,20 25 22,0
2173,20 25 21,0
2174,20 25 20,0
2175,20 24 21,0
2176,20 24 19,0
2177,20 24 18,0
2178,20 24 17,0
2179,20 24 16,0
2180,20 24 15,0
2181,20 24 14,0
2182,20 24 13,0
2183,20 24 12,0
2184,20 24 11,0
2185,20 24 10,0
2186,20 24 09,0
2187,20 24 08,0
2188,20 24 07,0
2189,20 24 06,0
2190,20 24 05,0
2191,20 24 04,0
2192,20 24 03,0
2193,20 24 02,0
2194,20 24 01,0
2195,20 24 00,0
2196,20 23 31,0
2197,20 23 30,0
2198,20 23 29,0
2199,20 23 28,0
2200,20 23 27,0
2201,20 23 26,0
2202,20 23 25,0
2203,20 24 20,0
2204,20 24 22,0
2205,20 25 19,0
2206,20 24 23,0
2207,20 25 18,0
2208,20 25 17,0
2209,20 25 16,0
2210,20 25 15,0
2211,20 25 14,0
2212,20 25 13,0
2213,20 25 12,0
2214,20 25 11,0
2215,20 25 10,0
2216,20 25 09,0
2217,20 25 08,0
2218,20 25 07,0
2219,20 25 06,0
2220,20 25 05,0
2221,20 25 04,0
2222,20 25 03,0
2223,20 25 02,0
2224,20 25 01,0
2225,20 25 00,0
2226,20 24 31,0
2227,20 24 30,0
2228,20 24 29,0
2229,20 24 28,0
2230,20 24 27,0
2231,20 24 26,0
2232,20 24 25,0
2233,20 24 24,0
2234,21 00 24,0
2235,22 00 21,0
2236,21 29 25,0
2237,23 08 04,0
2238,23 08 17,0
2239,23 08 16,0
2240,23 08 15,0
2241,23 08 14,0
2242,23 08 13,0
2243,23 08 12,0
2244,23 08 11,0
2245,23 08 10,0
2246,23 08 09,0
2247,23 08 08,0
2248,23 08 07,0
2249,23 08 06,0
2250,23 08 05,0
2251,23 08 03,0
2252,23 08 19,0
2253,23 08 02,0
2254,23 08 01,0
2255,23 08 00,0
2256,23 07 31,0
2257,23 07 30,0
2258,23 07 29,0
2259,23 07 28,0
2260,23 07 27,0
2261,23 07 26,0
2262,23 07 25,0
2263,23 07 24,0
2264,23 07 23,0
2265,23 07 22,0
2266,23 08 18,0
2267,23 08 20,0
2268,23 07 20,0
2269,23 09 04,0
2270,23 09 17,0
2271,23 09 16,0
2272,23 09 15,0
2273,23 09 14,0
2274,23 09 13,0
2275,23 09 12,0
2276,23 09 11,0
2277,23 09 10,0
2278,23 09 09,0
2279,23 09 08,0
2280,23 09 07,0
2281,23 09 06,0
2282,23 09 05,0
2283,23 09 03,0
2284,23 08 21,0
2285,23 09 02,0
2286,23 09 01,0
2287,23 09 00,0
2288,23 08 31,0
2289,23 08 30,0
2290,23 08 29,0
2291,23 08 28,0
2292,23 08 27,0
2293,23 08 26,0
2294,23 08 25,0
2295,23 08 24,0
2296,23 08 23,0
2297,23 08 22,0
2298,23 07 21,0
2299,23 07 19,0
2300,23 13 20,0
2301,23 06 04,0
2302,23 06 17,0
2303,23 06 16,0
2304,23 06 15,0
2305,23 06 14,0
2306,23 06 13,0
2307,23 06 12,0
2308,23 06 11,0
2309,23 06 10,0
2310,23 06 09,0
2311,23 06 08,0
2312,23 06 07,0
2313,23 06 06,0
2314,23 06 05,0
2315,23 06 03,0
2316,23 06 19,0
2317,23 06 02,0
2318,23 06 01,0
2319,23 06 00,0
2320,23 05 31,0
2321,23 05 30,0
2322,23 05 29,0
2323,23 05 28,0
2324,23 05 27,0
2325,23 05 26,0
2326,23 05 25,0
2327,23 05 24,0
2328,23 05 23,0
2329,23 05 22,0
2330,23 06 18,0
2331,23 06 20,0
2332,23 07 18,0
2333,23 07 04,0
2334,23 07 17,0
2335,23 07 16,0
2336,23 07 15,0
2337,23 07 14,0
2338,23 07 13,0
2339,23 07 12,0
2340,23 07 11,0
2341,23 07 10,0
2342,23 07 09,0
2343,23 07 08,0
2344,23 07 07,0
2345,23 07 06,0
2346,23 07 05,0
2347,23 07 03,0
2348,23 06 21,0
2349,23 07 02,0
2350,23 07 01,0
2351,23 07 00,0
2352,23 06 31,0
2353,23 06 30,0
2354,23 06 29,0
2355,23 06 28,0
2356,23 06 27,0
2357,23 06 26,0
2358,23 06 25,0
2359,23 06 24,0
2360,23 06 23,0
2361,23 06 22,0
2362,23 09 18,0
2363,23 09 19,0
2364,23 09 20,0
2365,23 12 04,0
2366,23 12 17,0
2367,23 12 16,0
2368,23 12 15,0
2369,23 12 14,0
2370,23 12 13,0
2371,23 12 12,0
2372,23 12 11,0
2373,23 12 10,0
2374,23 12 09,0
2375,23 12 08,0
2376,23 12 07,0
2377,23 12 06,0
2378,23 12 05,0
2379,23 12 03,0
2380,23 12 19,0
2381,23 12 02,0
2382,23 12 01,0
2383,23 12 00,0
2384,23 11 31,0
2385,23 11 30,0
2386,23 11 29,0
2387,23 11 28,0
2388,23 11 27,0
2389,23 11 26,0
2390,23 11 25,0
2391,23 11 24,0
2392,23 11 23,0
2393,23 11 22,0
2394,23 12 18,0
2395,23 12 20,0
2396,23 09 22,0
2397,23 13 05,0
2398,23 13 18,0
2399,23 13 17,0
2400,23 13 16,0
2401,23 13 15,0
2402,23 13 14,0
2403,23 13 13,0
2404,23 13 12,0
2405,23 13 11,0
2406,23 13 10,0
2407,23 13 09,0
2408,23 13 08,0
2409,23 13 07,0
2410,23 13 06,0
2411,23 13 04,0
2412,23 12 21,0
2413,23 13 03,0
2414,23 13 02,0
2415,23 13 01,0
2416,23 13 00,0
2417,23 12 31,0
2418,23 12 30,0
2419,23 12 29,0
2420,23 12 27,0
2421,23 12 26,0
2422,23 12 25,0
2423,23 12 24,0
2424,23 12 23,0
2425,23 12 22,0
2426,23 11 21,0
2427,23 11 20,0
2428,23 11 19,0
2429,23 10 05,0
2430,23 10 18,0
2431,23 10 17,0
2432,23 10 16,0
2433,23 10 15,0
2434,23 10 14,0
2435,23 10 13,0
2436,23 10 12,0
2437,23 10 11,0
2438,23 10 10,0
2439,23 10 09,0
2440,23 10 08,0
2441,23 10 07,0
2442,23 10 06,0
2443,23 10 04,0
2444,23 11 18,0
2445,23 10 03,0
2446,23 10 02,0
2447,23 10 01,0
2448,23 10 00,0
2449,23 09 31,0
2450,23 09 30,0
2451,23 09 29,0
2452,23 09 28,0
2453,23 09 27,0
2454,23 09 26,0
2455,23 09 25,0
2456,23 09 24,0
2457,23 09 23,0
2458,23 10 19,0
2459,23 10 20,0
2460,23 10 21,0
2461,23 10 22,0
2462,23 11 17,0
2463,23 11 16,0
2464,23 11 15,0
2465,23 11 14,0
2466,23 11 13,0
2467,23 11 12,0
2468,23 11 11,0
2469,23 11 10,0
2470,23 11 09,0
2471,23 11 08,0
2472,23 11 07,0
2473,23 11 06,0
2474,23 11 05,0
2475,23 11 04,0
2476,23 11 03,0
2477,23 11 02,0
2478,23 11 01,0
2479,23 11 00,0
2480,23 10 31,0
2481,23 10 30,0
2482,23 10 29,0
2483,23 10 28,0
2484,23 10 27,0
2485,23 10 26,0
2486,23 10 25,0
2487,23 10 24,0
2488,23 10 23,0
2489,23 05 21,0
2490,23 05 20,0
2491,23 05 19,0
2492,23 00 05,0
2493,23 00 18,0
2494,23 00 17,0
2495,23 00 16,0
2496,23 00 15,0
2497,23 00 14,0
2498,23 00 13,0
2499,23 00 12,0
2500,23 00 11,0
2501,23 00 10,0
2502,23 00 09,0
2503,23 00 08,0
2504,23 00 07,0
2505,23 00 06,0
2506,23 00 04,0
2507,23 00 20,0
2508,23 00 03,0
2509,23 00 02,0
2510,23 00 01,0
2511,23 00 00,0
2512,22 31 31,0
2513,22 31 30,0
2514,22 31 29,0
2515,22 31 28,0
2516,22 31 27,0
2517,22 31 26,0
2518,22 31 25,0
2519,22 31 24,0
2520,22 31 23,0
2521,23 00 19,0
2522,23 00 21,0
2523,23 01 20,0
2524,23 01 05,0
2525,23 01 18,0
2526,23 01 17,0
2527,23 01 16,0
2528,23 01 15,0
2529,23 01 14,0
2530,23 01 13,0
2531,23 01 12,0
2532,23 01 11,0
2533,23 01 10,0
2534,23 01 09,0
2535,23 01 08,0
2536,23 01 07,0
2537,23 01 06,0
2538,23 01 04,0
2539,23 00 22,0
2540,23 01 03,0
2541,23 01 02,0
2542,23 01 01,0
2543,23 01 00,0
2544,23 00 31,0
2545,23 00 30,0
2546,23 00 29,0
2547,23 00 28,0
2548,23 00 27,0
2549,23 00 26,0
2550,23 00 25,0
2551,23 00 24,0
2552,23 00 23,0
2553,22 31 22,0
2554,22 31 21,0
2555,22 31 20,0
2556,22 30 06,0
2557,22 30 19,0
2558,22 30 18,0
2559,22 30 17,0
2560,22 30 16,0
2561,22 30 15,0
2562,22 30 14,0
2563,22 30 13,0
2564,22 30 12,0
2565,22 30 11,0
2566,22 30 10,0
2567,22 30 09,0
2568,22 30 08,0
2569,22 30 07,0
2570,22 30 05,0
2571,22 31 19,0
2572,22 30 04,0
2573,22 30 03,0
2574,22 30 02,0
2575,22 30 01,0
2576,22 30 00,0
2577,22 29 31,0
2578,22 29 30,0
2579,22 29 29,0
2580,22 29 28,0
2581,22 29 27,0
2582,22 29 26,0
2583,22 29 25,0
2584,22 29 24,0
2585,22 30 20,0
2586,22 30 21,0
2587,22 30 22,0
2588,22 30 23,0
2589,22 31 18,0
2590,22 31 17,0
2591,22 31 16,0
2592,22 31 15,0
2593,22 31 14,0
2594,22 31 13,0
2595,22 31 12,0
2596,22 31 11,0
2597,22 31 10,0
2598,22 31 09,0
2599,22 31 08,0
2600,22 31 07,0
2601,22 31 06,0
2602,22 31 05,0
2603,22 31 04,0
2604,22 31 03,0
2605,22 31 02,0
2606,22 31 01,0
2607,22 31 00,0
2608,22 30 31,0
2609,22 30 30,0
2610,22 30 29,0
2611,22 30 28,0
2612,22 30 27,0
2613,22 30 26,0
2614,22 30 25,0
2615,22 30 24,0
2616,23 01 19,0
2617,23 01 21,0
2618,23 05 18,0
2619,23 04 04,0
2620,23 04 17,0
2621,23 04 16,0
2622,23 04 15,0
2623,23 04 14,0
2624,23 04 13,0
2625,23 04 12,0
2626,23 04 11,0
2627,23 04 10,0
2628,23 04 09,0
2629,23 04 08,0
2630,23 04 07,0
2631,23 04 06,0
2632,23 04 05,0
